Frame,Timestamp,HMD_x,HMD_y,HMD_z,HMD_rot_x,HMD_rot_y,HMD_rot_z,HandR_x,HandR_y,HandR_z,HandR_rot_x,HandR_rot_y,HandR_rot_z,HandL_x,HandL_y,HandL_z,HandL_rot_x,HandL_rot_y,HandL_rot_z,Velocity_HandR_x,Velocity_HandR_y,Velocity_HandR_z,Velocity_HandL_x,Velocity_HandL_y,Velocity_HandL_z,Distance,Zone,Status
96,2.1549,5.1609,1.1703,9.8798,0.0,192.4216,0.0,-0.2451,1.026,-0.5042,35.4953,143.4736,66.4083,-0.7151,1.115,-0.6615,330.7197,29.5244,242.0022,0.7593,-3.1249,1.7634,-29.5625,46.098,-25.0759,1.62,Far,Stop
97,2.1844,5.1609,1.1703,9.8798,0.0,192.4216,0.0,-0.2572,1.0499,-0.4979,43.9976,139.4682,70.3266,-0.7381,1.0248,-0.5825,324.8547,19.233,232.0522,-0.4096,0.8141,0.2125,-0.7823,-3.0641,2.6842,1.62,Far,Stop
98,2.2116,5.1609,1.1703,9.8798,0.0,192.4216,0.0,-0.2602,1.0551,-0.4953,51.1526,136.377,73.5145,-0.7421,1.009,-0.5687,322.4887,15.7964,228.7513,-0.11,0.1884,0.0974,-0.148,-0.5796,0.5077,1.62,Far,Stop
99,2.2368,4.9689,1.7205,10.1653,9.312,170.2451,1.9094,-0.2666,1.0618,-0.4985,51.6062,131.1062,70.6522,-0.7504,1.0353,-0.5659,315.2086,23.3756,225.7276,-0.2554,0.2667,-0.1255,-0.3259,1.0448,0.108,1.9181,Far,Move
100,2.2697,4.9687,1.7192,10.1661,9.8463,170.7641,1.8215,-0.2712,1.0657,-0.4996,53.042,127.4512,69.5632,-0.7547,1.0396,-0.5603,311.0396,27.158,222.5157,-0.1389,0.1184,-0.0337,-0.1318,0.1295,0.1711,1.9189,Far,Stop
101,2.2947,4.9685,1.7184,10.1667,10.1905,171.1722,1.8166,-0.276,1.0709,-0.5068,50.2191,126.3714,70.0953,-0.7533,1.0484,-0.5626,308.7363,26.0031,227.4868,-0.1922,0.2104,-0.2883,0.0551,0.3512,-0.0934,1.9195,Far,Stop
102,2.3185,4.969,1.7185,10.1666,10.2925,171.5205,1.8514,-0.28,1.0742,-0.5185,44.9728,127.4619,72.857,-0.7486,1.0522,-0.5673,308.4071,22.3598,233.7983,-0.1667,0.1376,-0.4927,0.1978,0.1621,-0.197,1.9193,Far,Stop
103,2.3496,4.9699,1.7182,10.166,10.3308,171.7965,1.893,-0.2821,1.0732,-0.5306,37.7591,128.1864,74.3745,-0.7353,1.0563,-0.5793,310.0503,22.613,235.222,-0.0692,-0.034,-0.3899,0.4269,0.1318,-0.3861,1.9185,Far,Stop
104,2.3738,4.9712,1.7175,10.1653,10.5865,171.813,2.0411,-0.282,1.0673,-0.5418,30.6533,128.421,74.6468,-0.7194,1.0542,-0.5925,313.2999,24.5615,236.7398,0.0043,-0.2427,-0.4619,0.657,-0.0874,-0.5427,1.9176,Far,Stop
105,2.4022,4.973,1.7163,10.1645,11.1088,171.7649,2.0839,-0.2822,1.0638,-0.5482,26.9013,128.1199,75.1318,-0.7113,1.0525,-0.5984,314.5244,25.3468,237.3899,-0.0062,-0.1222,-0.2262,0.2858,-0.0604,-0.2094,1.9163,Far,Stop
106,2.4296,4.9748,1.7151,10.1634,12.0737,171.8958,1.9735,-0.2827,1.0549,-0.5562,23.1606,125.9991,76.4132,-0.7012,1.0457,-0.6109,319.5819,29.4746,237.8471,-0.0186,-0.3258,-0.2904,0.3696,-0.2485,-0.4558,1.9149,Far,Stop
107,2.4585,4.977,1.7148,10.1626,12.6979,172.3321,1.954,-0.2823,1.0491,-0.5633,22.7835,126.0605,77.3907,-0.6908,1.0387,-0.6244,324.3115,33.8877,239.6894,0.0146,-0.2016,-0.2454,0.3599,-0.2417,-0.4652,1.9137,Far,Stop
108,2.4864,4.9786,1.714,10.1627,13.2209,173.0686,2.0065,-0.2819,1.0481,-0.5685,26.1403,124.6364,76.6939,-0.6806,1.0331,-0.637,328.049,36.5795,243.395,0.0131,-0.0363,-0.1856,0.3653,-0.2024,-0.4547,1.9133,Far,Stop
109,2.5141,4.9806,1.7126,10.1637,14.113,173.9884,2.2353,-0.28,1.0487,-0.5709,26.3189,125.1956,76.4058,-0.6674,1.0337,-0.6512,332.3133,39.2521,247.4019,0.0695,0.0238,-0.0864,0.4777,0.0223,-0.5122,1.914,Far,Stop
110,2.5417,4.982,1.7127,10.1652,14.5854,175.4875,2.4441,-0.2781,1.0518,-0.5715,30.1006,127.5786,76.5052,-0.6557,1.0357,-0.6586,333.6541,38.7395,256.2004,0.0685,0.1104,-0.0229,0.4213,0.0714,-0.2668,1.9151,Far,Stop
111,2.5696,4.9835,1.7134,10.1673,14.0873,177.2162,2.4134,-0.2766,1.054,-0.5723,31.1495,128.2522,76.7174,-0.6489,1.0361,-0.6632,334.5369,38.8404,260.6412,0.0521,0.0782,-0.0293,0.2441,0.0147,-0.1649,1.9168,Far,Stop
112,2.5969,4.9864,1.7133,10.1696,13.5462,178.6648,2.2191,-0.2739,1.0598,-0.5721,35.5071,130.5018,77.4453,-0.6415,1.0354,-0.6614,332.9485,38.457,264.2225,0.1013,0.2151,0.0073,0.2718,-0.0251,0.0644,1.9184,Far,Stop
113,2.6245,4.9894,1.7127,10.1725,13.2611,179.9915,2.0443,-0.2705,1.0676,-0.5718,38.9804,137.5945,80.3566,-0.6342,1.0358,-0.6559,328.0919,37.5414,268.6585,0.1224,0.2805,0.0097,0.2619,0.0149,0.2015,1.9206,Far,Stop
114,2.6535,4.9936,1.713,10.1757,12.9473,180.8069,2.5093,-0.2675,1.0749,-0.5727,42.4605,139.853,80.021,-0.6275,1.0424,-0.6474,318.3808,37.7864,272.0131,0.1041,0.2516,-0.0291,0.2319,0.2283,0.2938,1.9228,Far,Stop
115,2.6842,4.9989,1.7131,10.1791,12.0528,181.3603,3.1426,-0.265,1.0822,-0.5755,42.5595,137.6179,75.5226,-0.6229,1.0618,-0.6377,314.2532,41.7066,268.3948,0.0806,0.2397,-0.0929,0.1503,0.6325,0.3148,1.9251,Far,Stop
116,2.7087,5.0038,1.7126,10.1826,11.2986,181.7973,3.7795,-0.2642,1.0839,-0.5764,41.2878,137.2944,73.5009,-0.6237,1.0707,-0.6311,312.6074,47.242,262.5964,0.0318,0.0688,-0.0364,-0.031,0.3613,0.2695,1.9275,Far,Stop
117,2.7371,5.0088,1.7107,10.1861,10.3804,181.793,4.848,-0.2636,1.0851,-0.5771,40.8415,137.3529,72.3344,-0.6232,1.0758,-0.6276,311.188,51.4813,258.8156,0.0204,0.0434,-0.0244,0.0182,0.1785,0.1232,1.9299,Far,Stop
118,2.7643,5.0134,1.7124,10.1886,10.0443,181.2699,5.984,-0.2634,1.0853,-0.5774,37.7425,136.3583,69.9593,-0.6274,1.0793,-0.6253,312.0726,54.1681,254.8213,0.0081,0.0078,-0.0099,-0.1549,0.13,0.0851,1.9315,Far,Stop
119,2.7929,5.0176,1.7174,10.1903,9.6756,180.9283,6.587,-0.2636,1.0852,-0.5779,34.5281,135.1141,67.2298,-0.6337,1.0831,-0.6229,314.8636,53.8536,251.9302,-0.0066,-0.0062,-0.0182,-0.2198,0.1335,0.0824,1.9323,Far,Stop
120,2.8189,5.0212,1.7169,10.1934,8.6939,180.5221,7.373,-0.2639,1.0846,-0.5792,29.565,131.9401,63.6425,-0.6411,1.0839,-0.6202,319.1606,50.8276,252.0214,-0.0117,-0.0228,-0.0485,-0.2863,0.0286,0.1029,1.9346,Far,Stop
121,2.8476,5.0261,1.7174,10.1973,8.1837,179.4323,8.1322,-0.2646,1.0826,-0.5843,26.231,131.2983,62.4198,-0.6508,1.0807,-0.6197,324.0468,48.4123,251.1963,-0.0241,-0.0679,-0.1803,-0.3367,-0.109,0.0176,1.9375,Far,Stop
122,2.876,5.0302,1.7189,10.2002,7.4686,178.5296,8.0769,-0.2655,1.0791,-0.5935,22.5228,132.7677,63.1409,-0.6641,1.0737,-0.6227,328.8033,49.2929,248.0786,-0.0318,-0.123,-0.3211,-0.47,-0.2477,-0.1043,1.9396,Far,Stop
123,2.9039,5.0337,1.721,10.2026,6.1375,177.973,8.0895,-0.2661,1.0769,-0.5998,20.7137,133.1222,62.8579,-0.672,1.0699,-0.6242,332.3036,49.7617,245.8702,-0.0201,-0.0819,-0.2281,-0.283,-0.135,-0.0536,1.9412,Far,Stop
124,2.9322,5.0376,1.7225,10.2046,4.8406,176.9462,8.728,-0.265,1.0739,-0.6134,18.5914,135.582,63.3146,-0.6818,1.0602,-0.6292,337.1588,49.9678,246.0771,0.0364,-0.1034,-0.4785,-0.3456,-0.3435,-0.1761,1.9425,Far,Stop
125,2.959,5.0419,1.725,10.2067,3.4497,175.4409,9.5638,-0.2639,1.0697,-0.627,15.8326,139.2791,67.2336,-0.6795,1.0604,-0.6302,335.1976,49.825,247.5879,0.0437,-0.1588,-0.5074,0.0845,0.0065,-0.0368,1.9438,Far,Stop
126,2.9873,5.046,1.7263,10.2091,2.4329,174.1583,10.1323,-0.2609,1.067,-0.6449,13.627,137.271,70.2579,-0.7094,1.0419,-0.6468,346.0546,48.7245,245.8535,0.1042,-0.0943,-0.6343,-1.0565,-0.6535,-0.5886,1.9454,Far,Stop
127,3.0153,5.0495,1.7275,10.2115,1.8812,173.1238,10.6255,-0.2562,1.0635,-0.6618,12.2196,133.7632,71.8607,-0.7383,1.0286,-0.6637,350.0729,46.3998,245.6461,0.1687,-0.1235,-0.6017,-1.0303,-0.4746,-0.6012,1.9471,Far,Stop
128,3.0438,5.0527,1.7291,10.2137,1.1564,172.314,11.3045,-0.2503,1.0584,-0.6765,11.7865,133.2933,73.7827,-0.7619,1.0172,-0.6774,350.6723,42.9167,246.0024,0.2074,-0.1796,-0.5172,-0.8298,-0.4009,-0.483,1.9487,Far,Stop
129,3.071,5.055,1.7322,10.2161,359.8052,171.6313,11.7586,-0.246,1.0545,-0.6895,10.1487,132.7796,75.192,-0.7796,1.0086,-0.6873,352.3427,39.465,245.956,0.1585,-0.1449,-0.4759,-0.6503,-0.3162,-0.3617,1.9507,Far,Stop
130,3.0974,5.056,1.7343,10.2177,358.4386,171.169,11.8069,-0.2416,1.0504,-0.6983,9.0229,132.8634,74.8852,-0.7953,1.0028,-0.6995,352.0687,35.1682,245.5129,0.1639,-0.156,-0.3349,-0.5911,-0.2196,-0.4642,1.952,Far,Stop
131,3.1276,5.0575,1.7351,10.2195,357.552,170.806,11.8472,-0.2415,1.0533,-0.7021,8.4097,132.4942,75.3253,-0.8005,0.9988,-0.7104,349.1625,33.2965,244.9266,0.0045,0.0966,-0.1257,-0.1731,-0.1332,-0.36,1.9536,Far,Stop
132,3.1544,5.0577,1.7359,10.2205,357.1255,170.5594,11.6469,-0.2408,1.053,-0.7061,7.0595,133.1799,76.464,-0.8057,0.998,-0.7168,347.5335,30.6503,244.7971,0.0243,-0.0115,-0.1479,-0.194,-0.0277,-0.2409,1.9545,Far,Stop
133,3.1845,5.0568,1.7363,10.2212,356.9098,170.6607,11.3879,-0.2399,1.0516,-0.7081,6.0494,134.5953,76.9146,-0.8057,0.9961,-0.7233,344.7616,25.9259,245.0502,0.0317,-0.0451,-0.0661,-0.0018,-0.0639,-0.2134,1.9554,Far,Stop
134,3.2111,5.0559,1.7359,10.2215,356.9531,170.8013,11.1085,-0.2389,1.0504,-0.7106,5.0072,135.1553,77.4369,-0.8079,0.9939,-0.7288,343.1235,22.5104,245.2553,0.0374,-0.0467,-0.0961,-0.0816,-0.0826,-0.2092,1.9559,Far,Stop
135,3.2389,5.0543,1.7354,10.2211,357.3515,171.0213,10.5734,-0.2388,1.05,-0.7109,3.841,136.004,77.9236,-0.8101,0.992,-0.7352,341.8277,20.8944,245.4355,0.0025,-0.013,-0.0086,-0.0803,-0.0696,-0.2293,1.9557,Far,Stop
136,3.2662,5.0514,1.7347,10.2205,357.9882,171.5538,9.7589,-0.2392,1.0499,-0.7107,2.9297,136.5927,78.2969,-0.8099,0.9942,-0.7401,340.9449,20.403,245.7805,-0.0153,-0.0022,0.0054,0.0081,0.0823,-0.178,1.9556,Far,Stop
137,3.2935,5.0476,1.7332,10.2195,358.8536,172.1508,8.9708,0.0,0.0,0.0,0.0,90.0,0.0,-0.8077,0.9961,-0.7426,340.3925,20.6377,246.3906,8.7793,-38.5303,26.0814,0.0803,0.0696,-0.0933,1.9553,Far,Stop
138,3.3209,5.0428,1.7309,10.2181,0.2971,172.9613,8.2908,0.0,0.0,0.0,0.0,90.0,0.0,-0.8054,0.9979,-0.743,339.5291,21.0347,246.9269,0.0,0.0,0.0,0.0846,0.0668,-0.0142,1.9548,Far,Stop
139,3.3493,5.0373,1.7283,10.2163,2.0817,174.0651,7.6716,0.0,0.0,-0.055,0.0,0.0,0.0,0.0,0.0,-0.055,0.0,0.0,0.0,0.0,0.0,-1.9366,28.3586,-35.1377,24.2247,1.954,Far,Stop
140,3.3769,5.0311,1.7241,10.2144,4.243,175.4009,6.9986,0.0,0.0,-0.055,0.0,0.0,0.0,0.0,0.0,-0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9533,Far,Stop
141,3.4044,5.025,1.7197,10.2125,6.9486,176.9613,6.404,0.0,0.0,-0.055,0.0,0.0,0.0,0.0,0.0,-0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9527,Far,Stop
142,3.4422,5.0185,1.7139,10.211,9.6436,178.2301,6.0835,0.0,0.0,-0.055,0.0,0.0,0.0,0.0,0.0,-0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9524,Far,Stop
143,3.4623,5.0127,1.7085,10.2096,12.5907,179.3747,5.8678,-0.2665,1.078,-0.6232,44.4711,131.7298,69.8206,0.0,0.0,-0.055,0.0,0.0,0.0,-13.2462,53.5888,-28.2457,0.0,0.0,0.0,1.9521,Far,Stop
144,3.4906,5.0068,1.7041,10.2074,15.2665,180.3934,5.761,-0.2981,1.0809,-0.5662,40.1398,135.5451,61.4415,0.0,0.0,-0.055,0.0,0.0,0.0,-1.1165,0.0993,2.0104,0.0,0.0,0.0,1.9511,Far,Stop
145,3.5158,5.0011,1.6983,10.205,17.5985,181.2373,5.7009,-0.3249,1.1045,-0.5246,64.1812,143.8726,71.5091,0.0,0.0,-0.055,0.0,0.0,0.0,-1.0666,0.9394,1.6576,0.0,0.0,0.0,1.9499,Far,Stop
146,3.5428,4.9958,1.6929,10.205,20.317,181.8773,5.9976,-0.3378,1.1134,-0.5039,73.4532,154.6791,81.6299,0.0,0.0,-0.055,0.0,0.0,0.0,-0.4753,0.332,0.7656,0.0,0.0,0.0,1.951,Far,Stop
147,3.571,4.9912,1.692,10.2047,21.9865,182.3381,6.2203,-0.371,1.1898,-0.458,74.2385,225.0228,152.8491,-0.6231,1.1397,-0.5811,281.7404,6.6969,286.3873,-1.1777,2.7078,1.6268,-22.0897,40.4032,-18.6513,1.9517,Far,Stop
148,3.6026,4.9875,1.6923,10.2029,21.6132,182.5151,6.0209,-0.3907,1.2743,-0.442,56.7489,258.6784,189.7268,-0.5594,1.1633,-0.4921,293.202,271.7882,17.0897,-0.6231,2.6734,0.5073,2.0152,0.7461,2.8149,1.9508,Far,Stop
149,3.6289,4.9833,1.6908,10.202,21.6343,182.6525,5.917,-0.3965,1.3419,-0.4552,41.7313,270.2517,207.0824,-0.5205,1.2972,-0.457,314.2081,255.6901,31.651,-0.2211,2.5699,-0.5032,1.4799,5.0938,1.3363,1.9508,Far,Stop
150,3.6545,4.9793,1.688,10.202,22.2889,182.7677,6.133,-0.4034,1.3874,-0.462,28.5301,274.3114,217.6645,-0.5226,1.3672,-0.4513,333.1279,258.2235,32.2624,-0.2693,1.7818,-0.2683,-0.0825,2.74,0.223,1.9516,Far,Stop
151,3.6818,4.9757,1.6869,10.2014,23.5016,182.6725,6.134,-0.4002,1.411,-0.4723,19.7989,275.7284,227.2883,-0.5419,1.4171,-0.452,348.0263,260.7916,35.553,0.1154,0.8621,-0.3727,-0.7032,1.8221,-0.0237,1.9518,Far,Stop
152,3.7113,4.9725,1.6868,10.2,23.8074,182.5677,5.6837,-0.4041,1.4371,-0.472,14.0849,275.9367,231.4757,-0.5428,1.4518,-0.4442,356.6504,262.0202,37.5236,-0.1302,0.8852,0.0078,-0.0301,1.1764,0.265,1.9512,Far,Stop
153,3.7387,4.9699,1.6872,10.1976,23.8649,182.3383,5.344,-0.3939,1.4465,-0.4803,11.1808,274.0647,237.6481,-0.5482,1.4644,-0.4557,2.5006,262.2619,41.8444,0.3724,0.3417,-0.3023,-0.1989,0.4616,-0.4234,1.9494,Far,Stop
154,3.7681,4.9674,1.6866,10.1953,23.7275,182.0956,5.0323,-0.3861,1.4385,-0.489,17.1149,273.8393,237.3817,-0.5525,1.4497,-0.4689,353.5169,260.6272,48.1801,0.2639,-0.2717,-0.2953,-0.1445,-0.499,-0.4466,1.9477,Far,Stop
155,3.7962,4.9652,1.6864,10.1926,23.789,181.9184,4.8799,-0.3825,1.4428,-0.4938,16.6584,273.5623,239.315,-0.5545,1.4491,-0.4759,351.7232,259.7674,52.259,0.1263,0.155,-0.1721,-0.073,-0.0196,-0.2504,1.9455,Far,Stop
156,3.8212,4.9637,1.6863,10.1899,23.7252,181.761,4.767,-0.3793,1.4352,-0.4945,18.4605,274.1888,234.5197,-0.5537,1.436,-0.4836,345.4526,258.7443,51.3597,0.1288,-0.3064,-0.0286,0.0313,-0.5252,-0.3052,1.9432,Far,Stop
157,3.8496,4.9622,1.6856,10.1875,23.8235,181.6774,4.6166,-0.3748,1.4194,-0.4915,20.3787,274.1326,231.2972,-0.55,1.4109,-0.4855,341.3373,258.0937,47.5484,0.161,-0.5544,0.1063,0.1292,-0.8854,-0.0698,1.9412,Far,Stop
158,3.8776,4.9601,1.6856,10.1847,24.0961,181.7336,4.6355,-0.372,1.4124,-0.4893,20.1833,274.102,230.7666,-0.5474,1.4008,-0.486,338.9198,257.6814,45.6356,0.1,-0.2516,0.0812,0.0949,-0.3586,-0.0182,1.9389,Far,Stop
159,3.9073,4.9584,1.6866,10.1812,23.8551,182.0104,4.9389,-0.3696,1.3981,-0.486,21.3338,274.9681,226.1578,-0.5421,1.3811,-0.4854,337.301,256.9916,42.7418,0.0784,-0.479,0.1095,0.1767,-0.663,0.0228,1.9359,Far,Stop
160,3.9331,4.9564,1.6878,10.1778,23.3194,182.3736,4.8238,-0.3663,1.3738,-0.4839,37.9785,289.4719,218.2835,-0.5344,1.3414,-0.4954,323.3537,233.1611,48.1168,0.129,-0.9448,0.08,0.3001,-1.5453,-0.3883,1.9331,Far,Stop
161,3.9634,4.954,1.6885,10.175,22.7014,183.2906,4.2969,-0.3642,1.3612,-0.4822,45.1915,295.7665,215.7604,-0.5294,1.3217,-0.4999,316.014,214.507,56.0785,0.0685,-0.4158,0.0584,0.167,-0.6467,-0.1513,1.9309,Far,Stop
162,3.9886,4.9517,1.689,10.1725,22.1534,184.4252,4.2723,-0.3605,1.3428,-0.4891,61.783,332.752,245.2482,-0.5271,1.2874,-0.5162,309.3726,181.8969,79.1049,0.1463,-0.7287,-0.2758,0.0879,-1.3596,-0.6426,1.929,Far,Stop
163,4.0145,4.9499,1.6899,10.1701,21.7171,185.7841,4.3201,-0.3596,1.3179,-0.4989,57.7563,32.1937,296.7045,-0.5346,1.2351,-0.5197,314.5897,152.3845,103.2045,0.0366,-0.9654,-0.3796,-0.2883,-2.0266,-0.1379,1.927,Far,Stop
164,4.0421,4.9482,1.6905,10.1676,21.2137,187.6233,4.2045,-0.3549,1.2812,-0.4975,38.2257,58.2263,318.6322,-0.5588,1.1769,-0.5196,321.3529,142.0887,114.4964,0.1696,-1.3273,0.0508,-0.8773,-2.106,0.0061,1.925,Far,Stop
165,4.0706,4.946,1.691,10.1653,20.8145,189.5595,4.3259,-0.3421,1.2284,-0.492,22.5933,64.3771,329.9888,-0.5865,1.1181,-0.5264,329.0051,133.1327,132.1479,0.4474,-1.8493,0.1935,-0.9698,-2.0614,-0.238,1.9233,Far,Stop
166,4.1003,4.945,1.6907,10.1636,20.7082,191.2688,4.6351,-0.3349,1.1957,-0.4898,15.7923,66.759,333.3609,-0.6007,1.0775,-0.531,336.3982,128.0879,143.9892,0.2436,-1.1037,0.0739,-0.4802,-1.3699,-0.1569,1.9219,Far,Stop
167,4.1291,4.9445,1.6905,10.1617,20.7065,193.0389,4.6878,-0.3184,1.1401,-0.491,11.239,66.6661,345.4304,-0.6049,1.0513,-0.5575,325.4532,121.3378,163.4285,0.5732,-1.9256,-0.0397,-0.1432,-0.905,-0.9169,1.9201,Far,Stop
168,4.1572,4.9444,1.69,10.1603,20.7465,194.5397,4.7562,-0.3038,1.097,-0.5066,21.093,70.742,4.8089,-0.616,1.0275,-0.5934,312.9379,108.1894,184.0598,0.5196,-1.5371,-0.5579,-0.396,-0.8501,-1.2804,1.9188,Far,Stop
169,4.1832,4.9443,1.6897,10.1595,20.7826,196.2041,5.153,-0.286,1.0582,-0.532,26.9301,78.293,20.9938,-0.6357,1.0036,-0.6232,311.416,86.9314,210.7457,0.6864,-1.4919,-0.9761,-0.7587,-0.9189,-1.1471,1.918,Far,Stop
170,4.2107,4.9451,1.6892,10.1583,20.8649,197.7014,5.5869,-0.2746,1.0476,-0.5557,23.4658,79.1792,31.3541,-0.6553,0.992,-0.6456,320.964,71.9652,233.3428,0.411,-0.3867,-0.8612,-0.7125,-0.4227,-0.8145,1.9168,Far,Stop
171,4.2397,4.9464,1.6887,10.1577,20.9471,198.6345,5.9781,-0.2655,1.0369,-0.5766,17.8556,79.7466,36.6702,-0.6741,0.9924,-0.6627,331.0191,64.6327,245.261,0.317,-0.3682,-0.7201,-0.6475,0.0163,-0.5882,1.9158,Far,Stop
172,4.2667,4.9473,1.6884,10.1579,20.9008,200.0887,6.0684,-0.2556,1.0176,-0.5927,14.6632,80.0817,40.965,-0.6904,0.9804,-0.6801,338.5938,61.4903,252.2054,0.3647,-0.7148,-0.5984,-0.6046,-0.4476,-0.6457,1.9158,Far,Stop
173,4.2947,4.9495,1.6877,10.1588,20.9851,201.7558,6.0725,-0.2474,1.0072,-0.606,12.7447,86.4532,48.6189,-0.6985,0.9796,-0.708,343.6838,52.755,255.9549,0.2921,-0.3705,-0.4746,-0.2904,-0.0281,-0.9949,1.9162,Far,Stop
174,4.3219,4.9523,1.6875,10.1593,21.2595,202.8271,6.2376,-0.2389,0.9848,-0.6202,10.817,95.185,56.682,-0.7137,0.9691,-0.7439,347.7042,39.256,250.0604,0.3142,-0.824,-0.522,-0.5588,-0.3843,-1.3195,1.916,Far,Stop
175,4.3526,4.9552,1.6884,10.1596,21.1183,204.0361,6.7773,-0.2338,0.976,-0.6414,13.408,107.5601,61.1999,-0.7364,0.9681,-0.7808,346.8657,22.1177,249.0353,0.1669,-0.286,-0.6889,-0.739,-0.0337,-1.2006,1.9156,Far,Stop
176,4.38,4.9581,1.6897,10.1596,20.7412,205.4628,6.9274,-0.2273,0.9694,-0.6621,11.4394,117.3779,62.1096,-0.7553,0.9665,-0.8151,347.3772,10.9186,247.6731,0.2341,-0.244,-0.7586,-0.6882,-0.0585,-1.2537,1.9149,Far,Stop
177,4.4071,4.9613,1.6908,10.1589,20.3483,206.6268,6.9475,-0.2198,0.9571,-0.6807,8.9635,125.0145,63.7877,-0.7722,0.9597,-0.8444,348.4855,2.091,246.5459,0.2777,-0.4518,-0.6873,-0.626,-0.251,-1.0812,1.9135,Far,Stop
178,4.4366,4.964,1.6919,10.1579,19.8458,208.2893,7.2995,-0.2096,0.9624,-0.6953,8.6754,135.1553,65.4321,-0.7646,0.9781,-0.858,349.4612,355.0916,243.8323,0.3464,0.1776,-0.492,0.2587,0.6243,-0.463,1.912,Far,Stop
179,4.4614,4.9667,1.6925,10.1575,19.4539,210.3328,7.7222,-0.1994,0.9669,-0.7054,7.1563,142.6297,65.6556,-0.7525,1.0016,-0.8649,349.9731,351.3165,242.5633,0.4101,0.1822,-0.4099,0.4874,0.9461,-0.2766,1.9109,Far,Stop
180,4.4899,4.9697,1.6922,10.1575,19.276,212.0795,8.0652,-0.1936,0.974,-0.7076,5.2696,149.1928,64.0389,-0.7414,1.0286,-0.8654,349.1481,351.2077,243.1405,0.2047,0.2486,-0.0747,0.3884,0.9486,-0.0191,1.9103,Far,Stop
181,4.5161,4.9726,1.6924,10.1576,19.2449,214.2932,8.3884,-0.1918,0.9846,-0.708,4.0161,153.3675,61.2905,-0.7269,1.0535,-0.8652,347.1966,353.7473,244.0628,0.0686,0.404,-0.0167,0.5523,0.9495,0.0104,1.9097,Far,Stop
182,4.5451,4.975,1.692,10.1584,19.108,216.6145,9.08,-0.1929,0.9944,-0.7056,4.1077,155.1033,59.4586,0.0,0.0,-0.055,0.0,0.0,0.0,-0.0363,0.3381,0.0813,25.0588,-36.3175,27.9286,1.91,Far,Stop
183,4.5728,4.9764,1.6922,10.1599,19.1272,218.8194,9.6902,-0.1976,1.0059,-0.7035,6.4775,155.7374,57.235,0.0,0.0,-0.055,0.0,0.0,0.0,-0.1711,0.4172,0.0759,0.0,0.0,0.0,1.9112,Far,Stop
184,4.6024,4.9772,1.6928,10.1616,19.0284,221.3775,9.9795,-0.1994,1.0138,-0.7044,8.5994,157.3882,54.9347,0.0,0.0,-0.055,0.0,0.0,0.0,-0.0629,0.266,-0.0294,0.0,0.0,0.0,1.9126,Far,Stop
185,4.63,4.9773,1.6936,10.1635,18.5909,224.2592,10.1306,-0.2029,1.0209,-0.7026,12.9101,158.6656,54.8721,0.0,0.0,-0.055,0.0,0.0,0.0,-0.1236,0.2564,0.0667,0.0,0.0,0.0,1.9145,Far,Stop
186,4.656,4.9763,1.6948,10.1661,17.8322,227.0138,10.1432,-0.2076,1.0253,-0.6983,16.854,159.1121,54.6855,0.0,0.0,-0.055,0.0,0.0,0.0,-0.1823,0.1686,0.1626,0.0,0.0,0.0,1.9172,Far,Stop
187,4.6863,4.9743,1.6952,10.1691,17.0622,229.651,10.3742,-0.2159,1.0326,-0.6922,20.9079,158.3565,54.8113,0.0,0.0,-0.055,0.0,0.0,0.0,-0.2725,0.2411,0.2038,0.0,0.0,0.0,1.9205,Far,Stop
188,4.7115,4.9714,1.6956,10.1727,16.6917,232.1146,10.8337,-0.2262,1.0389,-0.6841,24.5062,160.6049,55.5755,0.0,0.0,-0.055,0.0,0.0,0.0,-0.41,0.2522,0.3217,0.0,0.0,0.0,1.9247,Far,Stop
189,4.7398,4.9673,1.6961,10.1767,16.3908,234.419,11.0124,-0.233,1.0439,-0.6792,27.7384,162.8859,56.1778,0.0,0.0,-0.055,0.0,0.0,0.0,-0.2402,0.1751,0.1724,0.0,0.0,0.0,1.9296,Far,Stop
190,4.7712,4.9615,1.697,10.1809,16.0994,236.5609,10.704,-0.2462,1.054,-0.6722,31.141,164.1296,57.6286,0.0,0.0,-0.055,0.0,0.0,0.0,-0.4207,0.3225,0.2233,0.0,0.0,0.0,1.9349,Far,Stop
191,4.7977,4.9552,1.6975,10.1848,15.8939,238.3474,10.3934,-0.2603,1.059,-0.6658,34.1046,167.6771,59.1759,0.0,0.0,-0.055,0.0,0.0,0.0,-0.5335,0.1873,0.2405,0.0,0.0,0.0,1.9402,Far,Stop
192,4.8229,4.947,1.6992,10.1897,15.5182,240.0664,10.135,-0.2713,1.0622,-0.6636,36.2898,169.952,60.7363,0.0,0.0,-0.055,0.0,0.0,0.0,-0.4381,0.1276,0.0874,0.0,0.0,0.0,1.9468,Far,Stop
